ticker,cleaned_tweet,senti_label,date
TSLA,All the funds have to buy it,bullish,2020-12-09
TSLA,bears come out of the work when .0001 drops happens lol just gaining new support levels nothing new to see move along lol,bullish,2020-12-09
TSLA,what’s the deal with $90 PT from J.P. Morgan?,bullish,2020-12-09
PFE,2 days to gain 1 dollar... 1 hour to lose 1 dollar,bullish,2020-12-09
TSLA,I guess Jim Chanos hasn’t learnt his lesson yet and is about to loose the few mills he has left ! Let him keep shorting Tesla ! He will b adding to the $ amount that shorts have lost,bullish,2020-12-09
CCL,anyone shorting this is an idiotshorting this stock is like driving directly into a storm saying you’re not gonna get wet,bullish,2020-12-09
TSLA,good thing calls don’t expire till the 31st.,bullish,2020-12-09
AMZN,low volume drop ! Bear trap,bullish,2020-12-09
TSLA,I hear alot of .,bullish,2020-12-09
BA,Boeing stock holders are the most cry babies out there.. Don’t say anything about their Daddy going down.... People feelings get hurt..,bearish,2020-12-09
TSLA,big boys getting they're early Xmas,bearish,2020-12-09
TSLA,Gerber Kawasaki getting DESTROYED today,bearish,2020-12-09
FB,"has finally taught me the error of my trading ways stocks go up on bad news, and drop on fundamentally good news. Got it.",bearish,2020-12-09
FB,"Going lower , No buyers , big lawsuits coming will drain profits lawyers get millions, investors will pay with lower share price lawsuits to be announced any minute now this week or next week",bearish,2020-12-09
PFE,if we end up at 45 by Friday I will do whatever the most liked comment says,bullish,2020-12-09
TSLA,omg!! a $600 stock dropped $3 in after hours. I need my mommy!! That’s what some of you sound like,bullish,2020-12-09
PFE,upgrades coming soon to a theatre near you!!,bullish,2020-12-09
TSLA,"bought earlier this morning at $616, now down 4 I am new here, any suggestions?",bearish,2020-12-09
TSLA,praying looking for 90$ to get in,bearish,2020-12-09
TSLA,"Anyone see the omen in the crash, the rocket I mean",bearish,2020-12-09
TSLA,Please invest your rent money again ...in for the long haul,bullish,2020-12-09
TSLA,fomo bulls still have money and they love buying overpriced scam so ...lets see how much ignorant money is left,bearish,2020-12-09
TSLA,who saw this one coming from a mile away?,bearish,2020-12-09
FB,"next stop! wreck! Pull the 230, and down she goes! Probably get booted just for saying this. GL everyone. No matter what it will be interesting for sure!",bearish,2020-12-09
TSLA,Lmk when we get there,bearish,2020-12-09
TSLA,won't get a dip like this anymore . Get it while u can,bullish,2020-12-09
TSLA,How low can u go,bullish,2020-12-09
FB,SHORT this to the ground!!!!,bearish,2020-12-09
TSLA,bears think they'll hit $300 tomorrow,bullish,2020-12-09
PFE,Suspicious Moderna is down 7,bullish,2020-12-09
TSLA,Thanks for dragging Nasdaq down Hope it crashes more before SP500 so the overall damage reduces,bearish,2020-12-09
TSLA,just wait til people don’t buy the dip with you,bearish,2020-12-09
FB,20 billion dollar law suit coming,bearish,2020-12-09
TSLA,"huge drop coming tomorrow, seen this pattern a thousand times",bearish,2020-12-09
AMZN,"460,688 $1,429,975,552 $AMZN shares were purchased at the closing bell. Probably a short squeeze although my confirmation bias is telling me it’s a bullish MM play , yeah right.",bearish,2020-12-09
TSLA,it’s only gonna go up because it’s joining the SP,bearish,2020-12-09
PFE,43 and a whole lot more to go stay focused,bullish,2020-12-09
ABNB,I’m guessing it will be available to the rest of us when it’s already up about 70 so I guess the question is do we the people have enough buyers ready to go and hold for the long haul. If we do man we are going to make a killing,bullish,2020-12-09
TSLA,"we printed green , now it’s time to get some calls and leave insurance just in case",bearish,2020-12-09
FB,what if the TREASON where Zuck paid for 400 million of ballet boxes and training is brought up in court. Maybe it’s just a way to reveal their corruption. You have to show the people first.,bearish,2020-12-10
ABNB,who else is nervous about how this is going to play out today,bullish,2020-12-10
ABNB,shoutout to William Blair who got me 100 shares at $68 I will be selling at the open though,bullish,2020-12-10
PFE,my spidy senses tell me this is gonna swan dive and won’t go pass 45 bucks,bearish,2020-12-10
DIS,"the gift that keeps on giving... getting Disney at $87.00 hast turned priceless... 138 million Disney plus subscribers, imagine when they finally open the parks.",bullish,2020-12-10
TSLA,TFW robinhood traders become bag holders,bearish,2020-12-10
ABNB,same told about AI.. bullish on ABNB,bullish,2020-12-10
FB,bearish times coming for Facebook?,bearish,2020-12-10
TSLA,so sp fund managers already bought before announcement and spread news that it’ll goes to 800$ because huge valuations now traders started selling at 650 and bag holders will wait 5 years for 800$,bearish,2020-12-10
FB,Yes Enough with this bs dominance,bearish,2020-12-10
BA,imagine saying $300 EOW when this was $240,bearish,2020-12-10
BAC,this needs to be red,bearish,2020-12-10
PFE,don’t mean to be the in here but I hate to see people losing at a time like now,bearish,2020-12-10
BA,will be below 215 by Friday. The angry gamblers here are all holding 240 calls,bearish,2020-12-10
CCL,This going back to 17 or 10.00 .Only want to hear from Bears,bearish,2020-12-10
FB,mark apparently was selling today while you were buying this stock,bearish,2020-12-10
PFE,vaccines news on the way not even up by 1 this a pos I'm out sorry bulls enjoy,bearish,2020-12-10
TSLA,robinhood got this propped up,bearish,2020-12-10
ABNB,I just bought 1 share. Take me to the moon!,bullish,2020-12-10
ABNB,"since Jeff Bezos is investing in this stock, I guess I have to as well.",bullish,2020-12-10
TSLA,Ouch...the Daq futures are red. This will probably sink to $550-570. Possibly lower. Hope you guys loaded Puts,bearish,2020-12-10
TSLA,yeeeee mooning to the ground so I can load cheapies,bearish,2020-12-10
TSLA,Bulls going to wake up to an absolute bloodbath tomorrow. Could be down $50 to $100 easily. Sleep well longs,bearish,2020-12-10
TSLA,$600 is $3000 pre-split. This is due for a large correction.,bearish,2020-12-10
AMZN,200 -300 dollars down on vaccine approval,bearish,2020-12-10
TSLA,"You buy high, SP buys low",bearish,2020-12-10
TSLA,"Made a profit on Monday, lost a bit of the profit on Tuesday. went short on Tuesday before closing, yesterday made a nice profit again I hope today short again maybe Friday too, just before the weekend long again",bearish,2020-12-10
AMZN,welcome to your new normal,bearish,2020-12-10
TSLA,wow ...so now its worth news if someone bought 100 shares ?,bearish,2020-12-10
TSLA,talk about having a bad day..,bearish,2020-12-10
TSLA,"downgrade after downgrade, in addition to Tesla selling 5B in open market, while all other pigs start panick selling. This will totally end well",bearish,2020-12-10
TSLA,"I might pick this one up around 90. Another offering, more dilution from Enron Musk’s incentive plan and the economic reality that this stock is trading at extreme levels beyond the book value",bearish,2020-12-10
ABNB,already got my buy order in place,bullish,2020-12-10
TSLA,sub 100 in the next few months,bearish,2020-12-10
TSLA,grabbed 1218 calls just before it went up at 589,bullish,2020-12-10
TSLA,"I tried warning you bulls. Yes this is a massive pullback and expect it to accumulate for a couple of days. Know when to buy, know when to sell. Charts don’t lie",bearish,2020-12-10
TSLA,"from Tesla owner , stay short",bearish,2020-12-10
NVDA,Wow gettin' trucked Say hello to the 400 handle in about 30 minutes,bearish,2020-12-10
FB,GET OUT NOW PEOPLE DONT BE CRAZY,bearish,2020-12-10
AMZN,"Damn, it climbs again, wanted to see $3000",bearish,2020-12-10
HD,wouldn’t take profits now...we’re just getting started Bullss! Let’s play some $270 Target practice,bullish,2020-12-10
FB,it has disconnected from the usual market movement,bearish,2020-12-10
AMZN,"I just exercised, was 700 on my calls, now -900 bummer",bearish,2020-12-10
ABNB,to the moon!!!! $100B market cap EOW,bullish,2020-12-10
DIS,This weeks new play on Feb expiration is baking nicely in after hours on some stellar investor day news The team are all about to wake up to some,bullish,2020-12-10
TSLA,Found a new use for those downgrades,bullish,2020-12-10
TSLA,I suspect entire market up tomorrow if vaccine approved,bullish,2020-12-10
BA,Pfizer shot gets nod from FDA advisers as agency decision nears,bullish,2020-12-10
PFE,bulls thought an approval was gonna allow them to quit their Amazon warehouse jobs,bearish,2020-12-10
TSLA,What happened today? Thought we were crashing ?Darn bears foiled again!,bullish,2020-12-10
PFE,need to buy insurance for their vaccine and pay for the bill if something goes wrong. even though I am not going to be the Mice,bearish,2020-12-10
TSLA,some consolidation here! Looks like she wants higher. $680 tomorrow ez!,bullish,2020-12-10
TSLA,4hr fib in around the 50 TP -23 $700 let go,bullish,2020-12-10
ABNB,if your bearish your thinking short term. If you don’t see the long term potential here you don’t travel. Simple as that,bullish,2020-12-10
TSLA,I have a feeling the bears are sitting on a powder keg.,bullish,2020-12-10
BAC,Closed at high of day on highest volume of the day. Huge bullish momentum leading into tomorrow.,bullish,2020-12-10
AMZN,"Maybe I'll get my $3,025 fill tomorrow",bearish,2020-12-10
TSLA,I’m so glad I bought some $565 calls today!!!! I can’t breaf!!!!,bullish,2020-12-10
TSLA,"bears are burning, i'm so sorry..... not!",bullish,2020-12-10
ABNB,well got my IPO OF $68! Pleasantly surprised! But this is before everything opens back up so I’m expecting A Tesla type move by summer yeeeeeeeehawww,bullish,2020-12-10
PFE,oh yeah this was stringently tested to the highest standards-. Just missed SEVERE ALLERGIC REACTION,bearish,2020-12-10
TSLA,"TSLA Stated it will make around 840,000 vehicles for full year 2021. Taking the value of tesla that would be about $690,000 of company value per car.",bearish,2020-12-10
ABNB,PEOPLE ARE GOING TO WANT TO SOCIALIZE and HAVE an EXPERIENCE when TRAVELING. Soon as this pandemic is over Airbnb is through the roof.,bullish,2020-12-10
CCL,IVE been taking your money all day More downside.,bearish,2020-12-10
ABNB,I now a remaining stake of 1 share in AirBNB. I look forward to my proxy’s.,bullish,2020-12-10
ABNB,will buy this at a HUGE dip so I’ll be waiting,bullish,2020-12-10
CCL,bear put spreads looking at,bearish,2020-12-10
PFE,vaccine won’t get approved ?,bearish,2020-12-10
TSLA,"doing the 620 plus, no u didn't short at 600 no Bueno better running w the bulls... NOW SHORT or 630",bearish,2020-12-10
TSLA,told this will be green today but bears don’t listen,bullish,2020-12-10
PFE,all this wait for only 2 on a vaccine news smh are you kidding,bearish,2020-12-11
TSLA,got the 620 CALLS here,bullish,2020-12-11
CCL,This Is Exactly What Happens When You Ignore The Blatant Fact That There’s Still Hesitation On WhenHow Cruising Will Be Resumed,bearish,2020-12-11
TSLA,"SpaceX SXM-7 MISSION, take this stock with you",bullish,2020-12-11
TSLA,this is how some bears must feel today accomplished they finally got it right 2 days out of the last month,bullish,2020-12-11
PFE,buy the rumors sell the news I knew it,bearish,2020-12-11
DIS,got in first 5 min. Did not expect this,bullish,2020-12-11
CCL,Nice earnings is coming up What earnings just debt,bearish,2020-12-11
DIS,300 by EOY? Why not,bullish,2020-12-11
ABNB,Accept your stupidity and move on,bearish,2020-12-11
CCL,welcome to the power hour,bearish,2020-12-11
PFE,Flushed my A$$ on this POS. Hope the FDA burns in hell. Good luck to all the BAG holders. Stock is FRAUD like the CEO,bearish,2020-12-11
TSLA,paid for my model S and it looks like this position will pay for my Cyber Truck PT1000,bullish,2020-12-11
ABNB,those bag whores thought process lol,bearish,2020-12-11
DIS,all these bears at the beginning of the week saying its going down to $140’s,bullish,2020-12-11
ABNB,waiting for triple down under $50,bearish,2020-12-11
ABNB,reminds of Uber they own nothing but valued as if they own It all,bearish,2020-12-11
TSLA,Epic week on tap bears,bullish,2020-12-11
CCL,sorry about your calls bulls,bearish,2020-12-11
PFE,The highest Price of this stock went 43.86 in nov 2018 since its listing it never touched or crossed 43.86 i dont have much hope here since 1972 its been listed so don’t put all ur money on this it moves like a turtle,bearish,2020-12-11
PFE,this vaccine has people like,bearish,2020-12-11
PFE,called ot still at 41,bearish,2020-12-11
TSLA,less than 10 days til Tesla December 21 Monday $1000,bullish,2020-12-11
TSLA,This stock doing the same dance. Bears stay away I have Warned u. Don’t cry when this is at 650 today. I won’t cry for u !,bullish,2020-12-11
PFE,alright. I was bullish. But someone made a not so nice comment to me. I’m buying puts to show them. In your face!! Haha.!!! So Queen A. This ones for you! But if I lose my money I’m deleting this post.,bearish,2020-12-11
DIS,I bough in the 90’s during the Covid crash and I’m and glad I did. Looks like a few of these today!!!,bullish,2020-12-11
TSLA,are we there yet ! I just added two more calls !,bullish,2020-12-11
TSLA,soon to be green 6 mins to go,bullish,2020-12-11
PFE,took a loss on calls at the open flip the burger and bam,bearish,2020-12-11
FB,"Stay at home stocks getting sold as pandemic is ending ! Vaccine announced and approved , lawsuits will mount an Facebook will drop back down to 230 -240 range this is the time to buy puts",bearish,2020-12-11
TSLA,"Buy the rumor, buy the news, just freakin buy everything",bullish,2020-12-11
ABNB,going to 160 tommorow. Positive vaccine news and the majority of buyers today were 144 and above. Get ready for the,bullish,2020-12-11
TSLA,Jeffries? Never heard of her. Bull GG on 3,bullish,2020-12-11
TSLA,too early to tell! Papa elon gonna rescue us,bullish,2020-12-11
TSLA,complete confidence in 650 bonkers style today. Watch.,bullish,2020-12-11
TSLA,Tiny Tim won’t be coming home this Xmas for the poor ole Tesla shorts ...will you ever learn,bullish,2020-12-11
DIS,this is going to go crazy tmm morning opening time,bullish,2020-12-11
AAPL,some of you really need to stop trading,bullish,2020-12-11
TSLA,there she goes. Papa Elon will guide you towards a bright and wealthy future,bullish,2020-12-11
HD,don't know if this will bounce to be worth while,bearish,2020-12-11
DIS,DISNEY IS ABOUT TO GET NEW PTs. Especially after yesterday’s presentation. Too many catalysts,bullish,2020-12-11
ABNB,the days of renting a shoebox room at a chain hotel with 1 Queen bed and a small prison bar of soap and a window you can’t open are over. 1980 called they want their hotel business model back!,bullish,2020-12-11
AMZN,Monday it's gonna breakout to $3118,bullish,2020-12-11
TSLA,"Hey, bears! Just letting you know...$800 coming soon. Not pumping...just letting you know what will happen",bullish,2020-12-11
DIS,what more is there to say?,bullish,2020-12-11
MSFT,Damn this 209-210 support is super strong . You can always buy the dip there and guarantee gains.. But we have been stuck in this $210-215 range for far too long. Can we get big news and gap up?,bullish,2020-12-11
DIS,"Damn, I expected a drop off at market open or during day. Really held strong! Poor sad shorts. And this is my post Covid play so more to come!",bullish,2020-12-11
TSLA,Wasn't Tesla a tech company? I don't understand,bearish,2020-12-11
ABNB,Sorry bulls but the vaccine news benefit beaten down stocks like AAL which is still half of its price pre covid not fresh IPOs that doubled the first minute.,bearish,2020-12-12
TSLA,This pig is dropping to 500,bearish,2020-12-12
PFE,"everyone thinking vaccine news distribution, that was already priced in, will take this thing to the . I guess if your moon is 42 then yeah, pack your bags.",bearish,2020-12-12
DIS,Rest In Peace bears . Rsi breakout and ascending triangle . Vaccine news hopefully Christmas rally,bullish,2020-12-12
ABNB,people actually buying here ?,bearish,2020-12-12
TSLA,I wonder bulls next fortune telling tsla will lauch evaccine and cure cv . Elon is god and he will create that,bearish,2020-12-12
PFE,Get ready for the bad weekend news about the side effects. This is not fully approved by the FDA.,bearish,2020-12-12
PFE,Approval RED on Monday right?,bearish,2020-12-12
ABNB,I hope this tanks to $40 for a good laugh. A meme will be made from IPO hypes. All hype and overvalued,bearish,2020-12-12
ABNB,ppl promoting and investing in peeping toms Airbnb.. should go some DD,bearish,2020-12-12
AAPL,sold short at $122.38,bearish,2020-12-14
ABNB,back to 60 we go?,bearish,2020-12-14
PFE,told you the news keeps getting worse. The Pfizer vaccine rolling out today is already outdated. Covid live updates New virus variant spreading in UK Pfizer vaccine ships out in U.S.,bearish,2020-12-14
TSLA,"On deck EOW, 80 BILLION in Tesla buying. With a capital B",bullish,2020-12-14
TSLA,How do all the traders that don’t use Stocktwits know what to do without all the sage advise??!,bullish,2020-12-14
ABNB,I'm usually bullish but think this one will go down to 30's....,bearish,2020-12-14
ABNB,I wouldn’t buy this at $35,bearish,2020-12-14
PFE,where’s my $50 man? Never listen to strangers in Stocktwits,bearish,2020-12-14
PYPL,I have been using PayPal more than any other services since 2011 Bullish,bullish,2020-12-14
PFE,First Covid 19 vaccine and the stock is falling What a joke,bearish,2020-12-14
ABNB,"See u $70, but still will not add maybe....",bearish,2020-12-14
ABNB,get down to 50 where you belong. Market cap is still around 85B,bearish,2020-12-14
PFE,I told you all that this will tank,bearish,2020-12-14
ABNB,these airbnb daytraders are getting rekt,bearish,2020-12-14
ABNB,at everyone who bought this overpriced piece of shit. You deserve these red days coming.,bearish,2020-12-14
BABA,gif bless Baba and it’s investors. Wake up Jack! You need to learn politics along with business,bearish,2020-12-14
PFE,"I think bulls should load 40$ 1218 calls, going for cheap",bearish,2020-12-14
AAPL,I can't laughing at people who bought options for this.week. sell it before it goes to 115$,bearish,2020-12-14
AAPL,"got some puts here, they were at a discount, what can I say",bearish,2020-12-14
TSLA,every Tesla in China sold,bullish,2020-12-14
ABNB,5 alarm fire up 8n here..quick stop duck and roll!!!,bearish,2020-12-14
TSLA,why calls not going up ? Should hold ?,bullish,2020-12-14
BA,Cramer Boing planning on $30 billion offering holy shit,bearish,2020-12-15
TSLA,I can’t wait for these shorts to get squeezed again y’all have lost so much money. Do you know the definition of insanity??,bullish,2020-12-15
TSLA,"up in premarket, will be run up more when the market opens, imo,",bullish,2020-12-15
TSLA,welcome to 700$ today buy some popcorns,bullish,2020-12-15
ABNB,how are you my fellow bag holders ?so who bought at $165??,bearish,2020-12-15
AMZN,Can you just do one of those 200 point runs like you used to do?,bullish,2020-12-15
TSLA,He woke up this morning. Painted his face orange. Put on his cotton candy hair. Picked up his phone around 6pm. Realize what a loser he was. The rest of us waved bye to the orange shitbag. The future is green now!!,bullish,2020-12-15
AAPL,I’m waiting for this to under $100 to load up,bearish,2020-12-15
TSLA,"some piece of news will break, entire market will dump and everyone will be like oh no if it hadn't been for that news . The market primes for the news ahead of time, it doesn't react to it.",bearish,2020-12-15
ABNB,Trying to find the dip but it's never ending,bearish,2020-12-15
AAPL,what apple looking like tomorrow !??,bullish,2020-12-15
PFE,never listen to strangers especially in Stocktwits it’s not going to $50,bearish,2020-12-15
AAPL,I wonder what Warren Buffets secret Stocktwits username is on here...,bullish,2020-12-15
TSLA,"in case you haven’t figured it out, it’s all about battery and software. And on both, Tesla is 3-5 years ahead of the rest of the Tesla wannabes. $1,000",bullish,2020-12-15
FB,who got those cheap calls,bullish,2020-12-15
PFE,My post on Wednesday.... I am to ITALIAN to believe this ridiculous Story .,bearish,2020-12-15
PFE,did any of us know the rationale for the drop worst stock of the decade.. I doubt if their vaccine really works or works like a snail effect,bearish,2020-12-15
MCD,Big Macs on me today,bullish,2020-12-15
BABA,how are the bulls doing?,bearish,2020-12-15
MSFT,did everywhere just delete office And throw away their xbox’s Lol,bullish,2020-12-15
AAPL,Everyone is expecting Stimulas will take the markets higher like last time. Expect the unexpected,bearish,2020-12-15
PFE,everyday s and going to 50! Ahahah discount day ?ahahhahahahahhahahahahahahhaha to funny,bearish,2020-12-15
TSLA,Short term option buyers. Me included,bullish,2020-12-15
TSLA,Oh snap! Who called go on buy time?!,bullish,2020-12-15
TSLA,it went up $30 and down 3$ should I sell? Does this mean bearish? I’m new at stonks,bullish,2020-12-15
DIS,bulls was calling us clowns yesterday Ill take the $6 tho,bearish,2020-12-15
TSLA,- we gonna see $670 -$700 tomorrow. Stock price holding firmly after hours . We are about to take off,bullish,2020-12-15
TSLA,"This will skyrocket tomorrow $700 then $$1100 on Friday. SP will load up $80 billions TSLA on Friday What a week, once in life time",bullish,2020-12-15
AAPL,uh oh.. down she goes,bearish,2020-12-15
PFE,EUA pumpers getting kicked in the ding dong !,bearish,2020-12-15
ABNB,looking for a room... willing to pay $75 just like for the stock,bearish,2020-12-15
PFE,LMAO WHY YALL STILL HERE,bearish,2020-12-15
PFE,"buy the rumor, sell the news. Take notes",bearish,2020-12-15
TSLA,y’all do realize we gap straight up today even if you was to lose money how do you not make money on Tesla,bullish,2020-12-15
PYPL,Glad I bought calls at close yest!!! LFG,bullish,2020-12-15
PFE,not going back to $42 anytime soon,bearish,2020-12-15
ABNB,struggling again today. Haha down she goes,bearish,2020-12-15
ABNB,drop to the 60’s baby,bearish,2020-12-15
AAPL,lol y’all still believe iPhone selling well? Everyone wants one have already owe one,bearish,2020-12-15
AAPL,But it did not fill a 82 dollar gap ...,bullish,2020-12-16
TSLA,Bulls r SCREWED!!! TSLA downgraded to $60 to $80 price target!!! Told u noone is buying at these insane LEVELS! You'll be lucky if this doesnt gap down 20 tomorrow morning!,bearish,2020-12-16
ABNB,Jaws music playing in background,bearish,2020-12-16
AMZN,most people on here should be diagnosed with a bipolar disorder. Y’all are wild,bullish,2020-12-16
PFE,POOR BULLS....BIGGEST BAGHOLDERS ARE ON THIS BOARD ONLY... WAITING FOR ONE BAD NEWS...IT WILL BE RUGPULLED BELOW 28....,bearish,2020-12-16
TSLA,is it time to Put this yet??,bearish,2020-12-16
TSLA,always love to see my stocks go up and this garbage go down.,bearish,2020-12-16
ABNB,"is a bloated pig Losing money, horrible metrics, under attack from all angles",bearish,2020-12-16
ABNB,most bulls here are still down $15-20 a share and act like they made a Warren Buffet level play,bearish,2020-12-16
DIS,THE TIME TO BUY IS NOWWWWWWW,bullish,2020-12-16
ABNB,Why are puts printing? Am I the only one seeing this?,bearish,2020-12-16
PFE,that’s it guys... no more catalyst... down from here... $23.00 price target,bearish,2020-12-16
PFE,thats why the CEO sold his shares,bearish,2020-12-16
V,the giants are awoke!!!! Now its your turn baby,bullish,2020-12-16
TSLA,Toold you yesterday suckers..sell and run..,bearish,2020-12-16
PFE,Smart people sell this crap. They won't have anyone to manipulate.,bearish,2020-12-16
DIS,Take away the Disney Parks and this Disney looks like a winner but what if we act as if Disney were building New theme Parks for post Covid Entertainment... Now this looks even better! I wonder if they are renovating the closed parks?,bullish,2020-12-16
BA,just hold like I did with Tesla and Bitcoin!,bullish,2020-12-16
TSLA,I see it testing 585 this week. Most likely sub 600 though. MARK IT,bearish,2020-12-16
TSLA,Bulls crack me up. This stock is a freaking balloon,bearish,2020-12-16
PFE,had a little play money why not,bearish,2020-12-16
TSLA,"don't be bag holders, just take the loss and sell",bearish,2020-12-16
LOW,glad I got those 11521 $160 after their earnings,bullish,2020-12-16
PFE,CEO won’t even take the vaccine,bearish,2020-12-16
ABNB,you guys gonna get your first Green Day today? this will be below 100,bearish,2020-12-16
AAPL,I bought my $130 weeklies yesterday immediately at open for just $0.10 each. They are now worth $0.73 each at yesterday’s close. Talk about being clutch!,bullish,2020-12-16
TSLA,wasn't it just last month a leaked memo showed Musk saying they need to cut costs dramatically or the stock will dump like crazy? I guess having to skip your morning Starbucks is super bullish when you run a 600 billion dollar market cap company.,bearish,2020-12-16
PFE,"at this point I think bankruptcy is the only option. When has this company been profitable,",bearish,2020-12-16
NKE,looking forward to these AIR MINimum $150s dropping Friday’s ER! The re-sell value on stock-x is going to be insane,bullish,2020-12-16
AAPL,These shares were a gift at the previous levels. They are heading to ATH soon. You all being bearish were seriously mistaken and should book an appointment with a plastic surgeon,bullish,2020-12-16
AAPL,all kinds of upgrades like from JP Morgan. But no one listened to me when I gave my buy rating years ago,bullish,2020-12-16
TSLA,bulls are all buying 700 calls yet they are SHORTING u 700 calls,bearish,2020-12-16
PFE,these bulls on Tuesday. Pfizer can't jump!,bearish,2020-12-16
NFLX,throw this stock away y’all lol . I’m flipping to bearish,bearish,2020-12-16
AMZN,break 3200 the party start !,bullish,2020-12-16
TSLA,good luck with those teslas in this freezing cold,bearish,2020-12-17
PFE,ouch. See you break $34 by end of week. I wish I shorted this,bearish,2020-12-17
TSLA,Bulls r still waiting for the FOMO buying that isnt going to happen. Enjoy being back in the 400's monday,bearish,2020-12-17
PFE,So people are being hospitalized after taking this vaccine,bearish,2020-12-17
HD,snow storm NE they are selling shovels salt ....,bullish,2020-12-17
TSLA,"orders are waiting at 600, patients",bearish,2020-12-17
TSLA,shorted above 626 for day trade,bearish,2020-12-17
AMZN,"today can be a huge day! depends on stimulus progression. If news continues throughout the day, today could easily be an 100 day!",bullish,2020-12-17
PFE,puts are at 88. Sell yet?,bearish,2020-12-17
ABNB,is it too late to buy or should I wait for 170 to buy in ??,bullish,2020-12-17
AAPL,Killing it softly with IV,bearish,2020-12-17
TSLA,1231 put premiums are climbing with stock price,bearish,2020-12-17
ABNB,bear logic looking a lot like $68,bullish,2020-12-17
BABA,Dip Buy now we have everyone fasten your seat belt and $280 inbound.,bullish,2020-12-17
BA,220 coming just like i said.curb your excitement bulls,bearish,2020-12-17
ABNB,I was talking about 180s a few days ago when Amateur Bears were predicting below 60,bullish,2020-12-17
FB,"Terrible weakness for Facebook, they will have to waste money on lawsuits, regulations, higher taxes, Facebook stock to crash down to 225",bearish,2020-12-17
PFE,"back to 40s we go, whoever jumped in on this dip great job",bullish,2020-12-17
TSLA,This deserves an atomic BOOM $650,bullish,2020-12-17
TSLA,I decided not to swing trade this after all.,bullish,2020-12-17
AAPL,136. By end of month,bullish,2020-12-17
BABA,Who’s got two thumbs and called the bottom as it was happening? This guy $BABA banked over 200 now on calls,bullish,2020-12-17
TSLA,Who's ready to party this weekend? $TSLA,bullish,2020-12-17
TSLA,premium still sky highhh. Will get higher,bullish,2020-12-18
TSLA,People who say institutions have already bought are blowing they have to buy as close as possible to close.,bullish,2020-12-18
TSLA,first try to scare bulls,bullish,2020-12-18
AAPL,ok puts covered calls bought lets go!!,bullish,2020-12-18
TSLA,congrats to all the bulls,bullish,2020-12-18
TSLA,I heard the SP will just get its shares for existing shareholders as opposed to buying more stock... end of day $800? Open $900 Monday? I mean.. It’s Tesla,bullish,2020-12-18
TSLA,shorties toast they know it,bullish,2020-12-18
TSLA,"This was me earlier cheering for $TSLA don’t be the bear’s btch, you’re a dragon. I’m all innn! Don’t betray your instinct and enjoy Good-luck to all bulls!",bullish,2020-12-18
TSLA,I can see this dropping 553 and after that game over,bullish,2020-12-18
TSLA,well I wasn’t expecting this on a Friday. Who was LOL,bullish,2020-12-18
TSLA,whose ready to add another 20 to their net worth today?!?!?!? I am!!!!,bullish,2020-12-18
TSLA,who’s ready for the bull run today,bullish,2020-12-18
TSLA,The last minutes From Dow Jones Newswires was on ameritrade from writers Gunjan Banerji and Michael Wursthorn - don’t know them just felt like giving credit.,bullish,2020-12-18
TSLA,Debt rating upgrade from SP right before inclusion. What a warm welcome home,bullish,2020-12-18
CCL,"It broke 21.38 resistance. We should see below $21 today. Confirmed! 2 more weeks ER, I think we are heading to $18-$20 range again. ER is too bad, that’s why get delayed. waiting for chance to buy dip.",bearish,2020-12-18
ABNB,"Min $200, who cares about valuations anyway . $1000 company right here.",bullish,2020-12-18
TSLA,"so up today, and up monday? Pullback on tuesday?",bullish,2020-12-18
WMT,beautiful close today here holding long and strong all time highs coming,bullish,2020-12-18
FB,"Going lower , diamond pattern is the most bearish , plus lawsuits and higher taxes , this company will drop down to 225 . this is a great time to still get puts",bearish,2020-12-18
AMZN,"Going lower , diamond pattern is the most bearish , will drop down to 2500 then it will rise to 4000",bearish,2020-12-18
FB,Mark Selling his personal shares today,bearish,2020-12-18
AMZN,hope u naiive Bulls took profits today,bearish,2020-12-18
TSLA,that $695 is like the bass hitting at a concert right now.,bullish,2020-12-18
TSLA,the buying starts pre market Ah for them don’t forget,bullish,2020-12-18
AAPL,How will SP rebalancing effect Apple?,bullish,2020-12-18
TSLA,2 up today is hilarious. Should be 20 up. Stay strong n confident.,bullish,2020-12-18
TSLA,"sold puts so gotta collect my money today. Probably will sell covered calls. Need a breather. If you hold at least 100 shares, its fun to write options on this one I know many of you holding thousands of shares on tesla",bullish,2020-12-18
BA,Once 220 breaks things will get fun,bearish,2020-12-18
TSLA,Do you guys mind if I?,bullish,2020-12-18
TSLA,been saying this is dropping since $380. will be up 100k in 30 days at market open on Tesla alone. Congrats to all bulls!,bullish,2020-12-18
PFE,Oh come on!!! Pfizer is all over the news! But still the value isn't,bullish,2020-12-18
TSLA,to the moon we go fuckersssss,bullish,2020-12-18
AAPL,I can’t sleep ! My biggest part of my portfolio is apple ! $130calls omg ! YOU CANT DO IT ! Open $140 says me !!!!!,bullish,2020-12-18
PYPL,in 10mins Squeeze zone.,bullish,2020-12-18
TSLA,SP related buying is gonna take place mostly in after market today. This is to avoid any market price error. Do not panic sell. Hold on to ur stocks,bullish,2020-12-18
TSLA,I can’t sleep ! I got my $640 calls!!!! OMG !,bullish,2020-12-18
TSLA,next month shorty this is you,bullish,2020-12-18
